Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
My Love (feat. T.I.),"Justin Timberlake, T.I.",FutureSex/LoveSounds Deluxe Edition,2006-09-13,276160,https://open.spotify.com/track/4NeOWqHmlrGRuBvsLJC9rL
Toxic,Britney Spears,In The Zone,2003-11-13,198800,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak
Promiscuous,"Nelly Furtado, Timbaland",Loose,2006-01-01,242293,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",FutureSex/LoveSounds,2006-09-12,242733,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR
Pound The Alarm,Nicki Minaj,Pink Friday ... Roman Reloaded,2011-01-01,205640,https://open.spotify.com/track/0LohatbcUXRauoeMlR1jnS
OMG (Young Money Remix),Jae Millz,"The Virgo Mixtape, Vol. 2",2012,272352,https://open.spotify.com/track/0181HMomm7xM3Ks5YNlA9X
Where Have You Been,Rihanna,Talk That Talk (Explicit),2011-01-01,242680,https://open.spotify.com/track/1uN0f4NqMDcReSwXO6PLuG
Whip My Hair,WILLOW,Whip My Hair,2010-10-26,195440,https://open.spotify.com/track/4Dio1t8RHzLv1nfPJTSZyP
Maneater,Nelly Furtado,Loose,2006-01-01,258893,https://open.spotify.com/track/4wH4dJgrsxONID6KS2tDQM
Work Bitch,Britney Spears,Britney Jean (Deluxe Version),2013-11-30,247960,https://open.spotify.com/track/3KliPMvk1EvFZu9cvkj8p1
Naughty Girl,Beyoncé,Dangerously In Love,2003-03-10,208600,https://open.spotify.com/track/0CPLnPUUHh44vAzDSM5ZlR
Talk That Talk,"Rihanna, JAY-Z",Talk That Talk (Explicit),2011-01-01,209600,https://open.spotify.com/track/4MPEYbqv4tAuLagNNmukjy
Lip Gloss,Lil Mama,Lip Gloss (Main Version),2007-03-06,219773,https://open.spotify.com/track/1Y4ZdPOOgCUhBcKZOrUFiS
Wild Ones (feat. Sia),"Flo Rida, Sia",Wild Ones,2012-06-22,232946,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3
Applause,Lady Gaga,ARTPOP,2013-11-11,212333,https://open.spotify.com/track/5ka2ajep9OAvU5Sgduhiex
We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,231240,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH
Your Love Is My Drug,Kesha,Animal (Expanded Edition),2010-01-01,187133,https://open.spotify.com/track/6vc2Jq2vaGu8z326kSrw92
Candy Shop,"50 Cent, Olivia",The Massacre,2005-03-03,209106,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh
Die Young,Kesha,Warrior (Expanded Edition),2012-11-30,211920,https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk
Want U Back,Cher Lloyd,Sticks & Stones,2011-11-07,214013,https://open.spotify.com/track/5InWRmnfgjVwQWoXHNBATu
Love in This Club (feat. Young Jeezy),"USHER, Jeezy",Here I Stand,2008-05-27,259720,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0
Confident,Demi Lovato,Confident,2015-01-01,205745,https://open.spotify.com/track/3DXXKDbbZKyAZfNb96ST3q
Boss Bitch,Doja Cat,Boss Bitch,2020-01-23,134239,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
Till the World Ends,Britney Spears,Femme Fatale (Deluxe Version),2011-03-28,237946,https://open.spotify.com/track/38iU2jg98IZZEIJPrP7aWD
Baby Got Back,Sir Mix-A-Lot,Mack Daddy,1992-01-01,262826,https://open.spotify.com/track/1SAkL1mYNJlaqnBQxVZrRl
Work,"Rihanna, Drake",ANTI (Deluxe),2016-01-28,219320,https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt
Break Your Heart,"Taio Cruz, Ludacris",Rokstarr,2010-01-01,186266,https://open.spotify.com/track/1CdqVF1ywD0ZO1zXtB9yWa
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),"T-Pain, Yung Joc",Epiphany (Expanded Edition),2007-06-05,227960,https://open.spotify.com/track/1tkMs9wDPknQ3ZHcKDw1ES
Potential Breakup Song,Aly & AJ,Insomniatic,2007-01-01,219773,https://open.spotify.com/track/11dxtPJKR4E0wlSr0A0t47
Cool for the Summer,Demi Lovato,Confident,2015-01-01,214739,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
Kiss Kiss (feat. T-Pain),"Chris Brown, T-Pain",Exclusive (Expanded Edition),2007-11-06,250666,https://open.spotify.com/track/3wKKkGVn7cVSfgPeYYIiXG
Laffy Taffy,D4L,Down for Life,2005-11-08,224253,https://open.spotify.com/track/2ajhenDRiiAnCHHjsIOHhJ
Up Down (Do This All Day) (feat. B.o.B),"T-Pain, B.o.B",Happy Hour: The Greatest Hits,2014,231093,https://open.spotify.com/track/6lbhWl34Il0WXm5pX1fM9E
Replay,Zendaya,Zendaya,2013-01-01,209186,https://open.spotify.com/track/7d1CFwrBmH34gmS0Hkbfbt
Pocketful of Sunshine,Natasha Bedingfield,Pocketful Of Sunshine,2007-04-27,202906,https://open.spotify.com/track/1uigwk5hNV84zRd5YQQRTk
If U Seek Amy,Britney Spears,Circus (Deluxe Version),2008-12-02,216520,https://open.spotify.com/track/2hdy9Wt9qp7M7d0U3ossu2
Lolly,"Maejor, Juicy J, Justin Bieber",Lolly,2013-01-01,225506,https://open.spotify.com/track/2xtIAFJIMkzHGHiCrJ9iwd
Drop It Like It's Hot,"Snoop Dogg, Pharrell Williams",R&G (Rhythm & Gangsta): The Masterpiece,2004-01-01,266066,https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO
Clumsy,Fergie,The Dutchess,2006-09-13,240426,https://open.spotify.com/track/50xeLNGKmskmYUSINhqvfa
Move Ya Body,"Nina Sky, Jabba",Nina Sky,2004-01-01,232000,https://open.spotify.com/track/2ndnVdR8si7CW9T8vJRHyW
Whine Up (feat. Elephant Man) - English Version,"Kat Deluna, Elephant Man",9 Lives,2007,205746,https://open.spotify.com/track/6Avndj1UPQLwR2qqzDwZBc
Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",7/27 (Deluxe),2016-05-27,214480,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
Love You Like A Love Song,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,188453,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4
Strip That Down (feat. Quavo),"Liam Payne, Quavo",LP1,2019-12-06,202061,https://open.spotify.com/track/29JrmE89KgRyCxBIzq2Ocw
Club Can't Handle Me (feat. David Guetta),"Flo Rida, David Guetta",Only One Flo (Part 1),2010-11-24,234560,https://open.spotify.com/track/6ebkx7Q5tTxrCxKq4GYj0Y
Ride Wit Me,"Nelly, City Spud",Country Grammar,2000-06-27,291781,https://open.spotify.com/track/3Gf5nttwcX9aaSQXRWidEZ
Bomb Intro / Pass That Dutch,Missy Elliott,This Is Not a Test!,2003-11-01,217200,https://open.spotify.com/track/1MaI6NwdrqnE3mRzOYTpoo
Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",X (Expanded Edition),2014-09-16,264946,https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk
I Know You Want Me (Calle Ocho),Pitbull,Pitbull Starring In Rebelution,2009-08-27,237120,https://open.spotify.com/track/13plQdOoWSSXPRUSZc5FuM
Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",Right Place Right Time (Expanded Edition),2012-11-26,185586,https://open.spotify.com/track/6s8nHXTJVqFjXE4yVZPDHR
Snap Yo Fingers,"Lil Jon, E-40, Sean Paul",Snap Yo Fingers - Single,2006-05-02,274386,https://open.spotify.com/track/6o3s08kk2fQI37vxGZDrJ1
Oh (feat. Ludacris),"Ciara, Ludacris",Goodies,2004-09-27,256346,https://open.spotify.com/track/7i7UIbm5E0DD7aSOYvwp2v
Do It To It,"Cherish, Sean Paul",Unappreciated,2006-01-01,226293,https://open.spotify.com/track/6MBEjJlXQYXr8dfxDvZuoA
I Like It,"Enrique Iglesias, Pitbull",Euphoria (Standard US/Latin version),2010-01-01,231786,https://open.spotify.com/track/4nVyHATevhl5RC6Qmoko5H
Calabria 2008 (feat. Natasja),"Enur, Natasja",Raggatronic,2008,230733,https://open.spotify.com/track/0mwbc2AqVHIziVGg3syEI9
Rake It Up (feat. Nicki Minaj),"Yo Gotti, Nicki Minaj",I Still Am,2017-10-27,276333,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
Let Me Blow Ya Mind,"Eve, Gwen Stefani",Scorpion,2001-01-01,230133,https://open.spotify.com/track/3RmKpob8xzv1pzHEQrMJah
Blah Blah Blah (feat. 3OH!3),"Kesha, 3OH!3",Animal (Expanded Edition),2010-01-01,172053,https://open.spotify.com/track/7lWUJpax919G4JdaFEVmCy
You Da One,Rihanna,Talk That Talk (Deluxe Explicit),2011-01-01,200013,https://open.spotify.com/track/4FJ50kkBvVzJte01d6Gtt8
Suga Suga,"Baby Bash, Frankie J",Tha Smokin' Nephew,2003-01-01,239026,https://open.spotify.com/track/6Nq5lE0CeOAAAqN4qhkbZU
How Low,Ludacris,Battle Of The Sexes (Deluxe),2010-01-01,201586,https://open.spotify.com/track/1WtTLtofvcjQM3sXSMkDdX
Bananza (Belly Dancer),Akon,Trouble Deluxe Edition,2005-01-01,238493,https://open.spotify.com/track/3BwkldhE22DdxOcXegF2Kv
Jealous,Nick Jonas,Nick Jonas X2,2015-11-20,223106,https://open.spotify.com/track/2RqtfcLB7iOZj0zYB8Auhu
"Boom, Boom, Boom, Boom!!",Vengaboys,The Party Album!,1999-06-04,202583,https://open.spotify.com/track/5N6M8yDiMV32T6Rkzh8EbW
Milkshake,Kelis,The Hits,2008,182813,https://open.spotify.com/track/4LmzPJDil70LpiApWfOI6O
Juice,Lizzo,Cuz I Love You,2019-04-19,195144,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
The Hills,The Weeknd,Beauty Behind The Madness,2015-08-28,242253,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
Please Please Please,Sabrina Carpenter,Please Please Please,2024-06-06,186365,https://open.spotify.com/track/5N3hjp1WNayUPZrA8kJmJP
Work It Out,Joe Jonas,Work It Out,2024-07-19,150474,https://open.spotify.com/track/1zepNi2GSE216osBwSn4ZD
Neva Play (feat. RM of BTS),"Megan Thee Stallion, RM",Neva Play (feat. RM of BTS),2024-09-06,157173,https://open.spotify.com/track/2ZqTbIID9vFPTXaGyzbb4q
J CHRIST,Lil Nas X,J CHRIST,2024-01-12,153766,https://open.spotify.com/track/17CWWoszMuoGecCJzmOubE
Rich Girl,"Gwen Stefani, Eve",Love. Angel. Music. Baby. (Deluxe Version),2004-11-12,236213,https://open.spotify.com/track/2Y2q7PkD7lvuWr8YaZfWuv
Danse,"Mia Martina, DEV",Mia Martina,2015-03-31,218960,https://open.spotify.com/track/0iRKxNZZB5xpTw1oGswClG
Superman,"Eminem, Dina Rae",The Eminem Show,2002-05-26,350320,https://open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC
